,Antigua and Barbuda,Bahamas,Barbados,Costa Rica,Cuba,Dominican Republic,El Salvador,French Guiana,St Martin,Guatemala,Guyana,Haiti,Honduras,Jamaica,Aruba,Curacao,Sint Maarten,Nicaragua,Panama,Saint Lucia,Trinidad and Tobago,Cayman Islands
5/4/20,1.0,1.0,1.0,1.0040595399188093,1.0115221346270467,1.0353281367865226,1.1326530612244898,1.0390625,1.0,1.038406827880512,1.1219512195121952,1.1363636363636365,1.1165876777251185,1.004264392324094,1.0,1.0,1.0,1.0,1.0150916784203103,1.0,1.0,1.0135135135135136
5/5/20,1.0,1.072289156626506,1.0,1.017520215633423,1.0101918465227817,1.0297510625379478,1.0576576576576577,1.0,1.0,1.0452054794520549,1.0108695652173914,1.01,1.0780984719864177,1.0042462845010616,1.01,1.0,1.0,1.0666666666666667,1.0452966513825206,1.0,1.0,1.04
5/6/20,1.0,1.0337078651685394,1.0,1.0079470198675498,1.0106824925816025,1.038561320754717,1.0783645655877343,1.037593984962406,1.0,1.0458715596330275,1.0,1.0,1.1503937007874017,1.0105708245243128,1.0,1.0,1.0,1.0,1.0276485444636447,1.0,1.0,1.0
5/7/20,1.0,1.0,1.0,1.0052562417871223,1.015267175572519,1.0327012603610763,1.0979462875197472,1.0,1.0,1.0426065162907268,1.0,1.2772277227722773,1.1533196440793976,1.0209205020920502,1.0,1.0,1.0,1.0,1.0177208640538093,1.0,1.0,1.0256410256410255
5/8/20,1.0,1.0,1.0121951219512195,1.0104575163398692,1.0069404279930596,1.0308960967564595,1.0676258992805756,1.0217391304347827,1.0,1.0817307692307692,1.010752688172043,1.1317829457364341,1.0510385756676557,1.0040983606557377,1.0,1.0,1.0,1.0,1.0256736146415861,1.0,1.0,1.0125
5/9/20,1.0,1.0,1.0120481927710843,1.0090556274256144,1.0074669730040207,1.0539675767918089,1.0566037735849056,1.0,1.0263157894736843,1.0744444444444445,1.0,1.0342465753424657,1.0333145115753812,1.0,1.0,1.0,1.0,1.0,1.026270136307311,1.0,1.0,1.0
5/10/20,1.0,1.0,1.0,1.0153846153846153,1.0068415051311288,1.0470552519732848,1.1339285714285714,1.0212765957446808,1.0,1.0879007238883143,1.1063829787234043,1.205298013245033,1.0775956284153005,1.0244897959183674,1.0,1.0,1.0,1.0,1.0200434677614103,1.0,1.0,1.0
5/11/20,1.0,1.0108695652173914,1.0,1.0113636363636365,1.0096262740656852,1.0277375084565574,1.077615298087739,1.0,1.0,1.05893536121673,1.0480769230769231,1.1483516483516483,1.0649087221095335,1.0059760956175299,1.0,1.0,1.0,1.0,1.0198863636363635,1.0,1.0,1.037037037037037
5/12/20,1.0,1.0,1.0119047619047619,1.00374531835206,1.0117779024116658,1.0250141056987023,1.0417536534446765,1.0,1.0,1.0763016157989227,1.036697247706422,1.0,0.9904761904761905,1.003960396039604,1.0,1.0,1.0,1.5625,1.0193825441039925,1.0,1.0,1.0119047619047619
5/13/20,1.0,1.010752688172043,1.0,1.013681592039801,1.0033259423503327,1.0271559633027523,1.0390781563126252,1.0625,1.0,1.1192660550458715,1.0,1.1196172248803828,1.0841346153846154,1.0039447731755424,1.0,1.0,1.0,1.0,1.0183308664465445,1.0,1.0,1.011764705882353
5/14/20,1.0,1.0212765957446808,1.0,1.01840490797546,1.011049723756906,1.0110753840657378,1.0723240115718418,1.0718954248366013,1.0,1.1311475409836065,1.0,1.1666666666666667,1.0279379157427937,1.0,1.0,1.0,1.0,1.0,1.019454382826476,1.0,1.0,1.0813953488372092
5/15/20,1.0,1.0,1.0,1.0156626506024096,1.005464480874317,1.0370141342756183,1.0881294964028776,1.1524390243902438,1.0,1.0823451910408433,1.0265486725663717,1.1355311355311355,1.0612597066436584,1.0039292730844793,1.0,1.0,1.0,1.0,1.0164509760912481,1.0,1.0,1.010752688172043
5/16/20,1.0,1.0,1.011764705882353,1.0118623962040332,1.0119565217391304,1.0316040548598688,1.0454545454545454,1.0423280423280423,1.0,1.07303712720633,1.0086206896551724,1.1548387096774193,1.0426829268292683,1.0117416829745598,1.0,1.0,1.013157894736842,1.0,1.0195295640914976,1.0,1.0,1.0
5/17/20,1.0,1.0,1.0232558139534884,1.0117233294255568,1.0053705692803436,1.0168455821635012,1.057707509881423,1.0,1.0,1.0,1.0,1.2737430167597765,1.0315789473684212,1.0058027079303675,1.0,1.0,1.0,1.0,1.0166155148692984,1.0,1.0,1.0
5/18/20,1.0,1.0,1.0,1.0034762456546928,1.0048076923076923,1.0333766444697092,1.0560538116591929,1.0659898477157361,1.0,1.0845150311968237,1.0598290598290598,1.168859649122807,1.0574452003023431,1.0,1.0,1.0,1.0,1.0,1.0124921923797627,1.0,1.0,1.0
5/19/20,1.0,1.0,1.0227272727272727,1.0184757505773672,1.003189792663477,1.0391355599214145,1.0601556970983723,1.0380952380952382,1.0,1.1155857740585775,1.0080645161290323,1.0,1.0561115082201573,1.0,1.0,1.0,1.0,10.16,1.014497223935842,1.0,1.0,1.1808510638297873
5/20/20,1.0,1.0104166666666667,1.0,1.0170068027210883,1.0068892421833597,1.0192089540951372,1.048731642189586,1.0871559633027523,1.0256410256410255,1.0618846694796062,1.0,1.1181988742964353,1.0,1.0173076923076922,1.0,1.0,1.0,1.0,1.0111482720178373,1.0,1.0,1.0
5/21/20,1.0,1.0,1.0,1.0066889632107023,1.0042105263157894,1.0133560881501817,1.043921069382559,1.0506329113924051,1.0,1.1090507726269316,1.016,1.2315436241610738,1.084263959390863,1.00945179584121,1.0,1.0,1.0,1.0984251968503937,1.0139320437005113,1.0,1.0,1.09009009009009
5/22/20,1.0,1.0,1.0,1.008859357696567,1.0041928721174005,1.024309877718386,1.0518292682926829,1.0481927710843373,1.0,1.0919585987261147,1.0,1.106267029972752,1.0852059925093633,1.0187265917602997,1.0,1.0,1.0,1.0,1.0149268485567418,1.0,1.0,1.0661157024793388
5/23/20,1.0,1.0309278350515463,1.0222222222222221,1.0076838638858396,1.0078288100208768,1.0309528915576525,1.0544927536231885,1.0689655172413792,1.0,1.1133795114837768,1.0,1.0652709359605912,1.0,1.0110294117647058,1.0,1.0625,1.0,1.0,1.0301938248758158,1.0,1.0,1.0
5/24/20,1.0,1.0,1.0,1.0130718954248366,1.0051786639047127,1.0262792955207323,1.0527762506871907,1.1756272401433692,1.0,1.1211525867714474,1.062992125984252,1.0,1.1360368133448375,1.0036363636363637,1.0,1.0,1.0,1.0,1.032996123664555,1.0,1.0,1.0
5/25/20,1.0,1.0,1.0,1.0225806451612902,1.0030911901081916,1.018377136679954,1.035509138381201,1.076219512195122,1.0,1.0981308411214954,1.0148148148148148,1.107514450867052,1.060506329113924,1.0072463768115942,1.0,1.0588235294117647,1.0,1.0,1.02352187442797,1.0,1.0,1.0387596899224807
5/26/20,1.0,1.0,1.0,1.0052576235541535,1.0082177709296354,1.0126716645657798,1.0297528996469996,1.0878186968838528,1.0,1.051595744680851,1.0145985401459854,1.2254697286012526,1.0506087371687753,1.014388489208633,1.0,1.0,1.0,2.7204301075268815,1.0236072610211928,1.0,1.0,1.0223880597014925
5/27/20,1.0,1.0,1.0,1.0292887029288702,1.0056036678553235,1.0300707547169812,1.0328109696376102,1.0572916666666667,1.0,1.0483055134041477,1.0,1.1243611584327087,1.0543058395819132,1.0088652482269505,1.0,1.0,1.0,1.0,1.0245479164846685,1.0,1.0,1.0218978102189782
5/28/20,1.0,1.01,1.0,1.016260162601626,1.0045592705167172,1.0219423774088914,1.0403034613560929,1.0738916256157636,1.0,1.04897466827503,1.079136690647482,1.0,1.0241379310344827,1.0,1.0,1.0,1.0,1.0,1.034362210095498,1.0,1.0,1.0
5/29/20,1.0,1.00990099009901,1.0,1.022,1.011094301563288,1.0288150360965895,1.0382862351868734,1.0321100917431192,1.0,1.0595676172953081,1.0,1.2,1.0,1.0105448154657293,1.0,1.0,1.0,1.0,1.0329733740004945,1.0,1.0,1.0071428571428571
5/30/20,1.0,1.0,1.0,1.0244618395303327,1.0099750623441397,1.0228056378924446,1.0513608428446006,1.06,1.025,1.0286520512263946,1.0133333333333334,1.1773989898989898,1.071969696969697,1.0104347826086957,1.0,1.0555555555555556,1.0,1.0,1.0388636182267976,1.0,1.0086206896551724,1.0
5/31/20,1.04,1.0,1.0,1.008595988538682,1.0098765432098766,1.0222971374497278,1.0509394572025053,1.0461215932914045,1.0,1.0734332137581768,1.006578947368421,1.1388739946380697,1.0212014134275618,1.008605851979346,1.0,1.0,1.0,1.0,1.0341834383161777,1.0,1.0,1.0
6/1/20,1.0,1.0,1.0,1.0265151515151516,1.0185819070904645,1.0166039919004917,1.025824394119984,1.0,1.0,1.048948299587183,1.0,1.0480225988700564,1.0307574009996154,1.0034129692832765,1.0,1.0,1.0,1.0,1.0277798410458292,1.0,1.0,1.0638297872340425
6/2/20,1.0,1.0,1.0,1.0193726937269372,1.0043206913106097,1.010243569314819,1.0274980635166537,1.0360721442885772,1.0,1.0468515742128937,1.0,1.0,1.0307720999627006,1.0034013605442176,1.0,1.0526315789473684,1.0,1.4729907773386035,1.0186456601864566,1.0,1.0,1.0066666666666666
